id,text,labels,comment,sentiment
3557,jioni hiyohiyo yeye na mimi wawili ni wagonjwa sana,0,jioni hiyohiyo yeye na mimi wawili ni wagonjwa sana,0
3558,kuku wa kawaida kwenye saladi ya kuku,1,kuku wa kawaida kwenye saladi ya kuku,1
3559,mchomaji aliyeviamuru asijulikane sana,0,mchomaji aliyeviamuru asijulikane sana,0
3560,tulisalimiwa mara moja na kuketi,1,tulisalimiwa mara moja na kuketi,1
3561,lilijaribu kwenda hapa kwa chakula cha mchana na lilikuwa nyumba ya kichaa,0,lilijaribu kwenda hapa kwa chakula cha mchana na lilikuwa nyumba ya kicha,0
3562,nilikuwa nimethibitishwa kuwa mfu na shishi bar hii si kwa sababu tu ubora wake ni mkubwa bali pia huduma ni ya haraka na chakula kinaweza kuharibika,1,nilikuwa nimethibitishwa kuwa mfu na shishi bar hi si kwa sababu tu ubora wake ni mkubwa bali pia huduma ni ya haraka na chakula kinaweza kuharibika,1
3563,baada ya kungoja kwa muda wa saa moja na kuketi i haikuwa katika hali ya moyo iliyo kuu zaidi,0,bada ya kungoja kwa muda wa sa moja na kuketi i haikuwa katika hali ya moyo iliyo ku zaidi,0
3564,huu ni kiungo kizuri,1,hu ni kiungo kizuri,1
3565,matundu hapa ni mazuri kwa sababu ya kichaa,1,matundu hapa ni mazuri kwa sababu ya kicha,1
3566,msile hapa,0,msile hapa,0
3567,mhudumu wetu alikuwa makini sana na mwenye kuelimisha,1,mhudumu wetu alikuwa makini sana na mwenye kuelimisha,1
3568,labda wangeliwa kwa sababu ya baridi kali,0,labda wangeliwa kwa sababu ya baridi kali,0
3569,eneo hili lina ahadi nyingi lakini linakosa kutoa,0,eneo hili lina ahadi nyingi lakini linakosa kutoa,0
3570,maono mabaya sana,0,maono mabaya sana,0
3571,ni kosa gani hilo,0,ni kosa gani hilo,0
3572,chakula kilikuwa bora zaidi kwa wastani,0,chakula kilikuwa bora zaidi kwa wastani,0
3573,chakula kikubwa,1,chakula kikubwa,1
3574,tulikuwa tukirudi wakati wowote karibuni,0,tulikuwa tukirudi wakati wowote karibuni,0
3575,akiwa ametamauka sana aliamuru sahani kubwa  za ghuba,0,akiwa ametamauka sana aliamuru sahani kubwa za ghuba,0
3576,mahali pazuri pa kustarehe na kuwa na punda na bia yenye kutisha,1,mahali pazuri pa kustarehe na kuwa na punda na bia yenye kutisha,1
3577,ni bora kwa ajili ya mlo wa familia au kukutana pamoja na marafiki wachache,1,ni bora kwa ajili ya mlo wa familia au kukutana pamoja na marafiki wachache,1
3578,hayavutii sana na hayajajengwa vizuri,0,hayavuti sana na hayajajengwa vizuri,0
3579,viti vya patio vilikuwa vyenye kustarehesha sana,1,viti vya patio vilikuwa vyenye kustarehesha sana,1
3580,wali uliokaangwa ulikuwa mkavu pia,0,wali uliokangwa ulikuwa mkavu pia,0
3581,chini ya mkahawa nilioupenda sana wa kisiwa hicho,1,chini ya mkahawa nilioupenda sana wa kisiwa hicho,1
3582,kwamba unapiga mayowe kwenye kitabu changu kwamba ni nadra sana hapa vegas,1,kwamba unapiga mayowe kwenye kitabu changu kwamba ni nadra sana hapa vegas,1
3583,lilikuwa jambo la kujifurahisha tu,1,lilikuwa jambo la kujifurahisha tu,1
3584,mandhari ilikuwa nzuri sana kwa sauti nzuri ya wapiga fidla wakicheza nyimbo tulizoomba,1,mandhari ilikuwa nzuri sana kwa sauti nzuri ya wapiga fidla wakicheza nyimbo tulizomba,1
3585,mimi binafsi nampenda hummus cakavana falafel na baba ganoush kile wanachokifanya kwa kupanda mayai,1,mimi binafsi nampenda humus cakavana falafel na baba ganoush kile wanachokifanya kwa kupanda mayai,1
3586,ilifaa sana kwa kuwa tulikuwa tukiishi kwenye mgm,1,ilifa sana kwa kuwa tulikuwa tukishi kwenye mgm,1
3587,wamiliki ni wenye urafiki sana na wafanyakazi ni wenye adabu,1,wamiliki ni wenye urafiki sana na wafanyakazi ni wenye adabu,1
3588,zote mbili ni kubwa,1,zote mbili ni kubwa,1
3589,uteuzi wa kipekee,1,uteuzi wa kipeke,1
3590,zile tani tamu za viazi zilikuwa nzuri lakini pete za kitunguu zilikuwa kamilifu au zilikuwa karibu kama zangu,1,zile tani tamu za viazi zilikuwa nzuri lakini pete za kitungu zilikuwa kamilifu au zilikuwa karibu kama zangu,1
3591,na kwa wenye kukataza mabaya,1,na kwa wenye kukataza mabaya,1
3592,na mpishi huyo alikuwa mkarimu kwa wakati wake hata alikuja mara mbili ili tupige picha pamoja naye,1,na mpishi huyo alikuwa mkarimu kwa wakati wake hata alikuja mara mbili ili tupige picha pamoja naye,1
3593,mwenye duka alikuwa akifanya kazi katika nobu ili mahali hapa pafanane kikweli na nusu ya bei,1,mwenye duka alikuwa akifanya kazi katika nobu ili mahali hapa pafanane kikweli na nusu ya bei,1
3594,google mediocre na na ninawazia kuvunjika kwa chembe za urithi kutatokea,0,gogle mediocre na na ninawazia kuvunjika kwa chembe za urithi kutatokea,0
3595,usiende hapa,0,usiende hapa,0
3596,ni ahadi yao wanayo ivunja moyo,1,ni ahadi yao wanayo ivunja moyo,1
3597,kama vile mpenzi wa sushi aepukavyo mahali hapa kwa vyovyote,0,kama vile mpenzi wa sushi aepukavyo mahali hapa kwa vyovyote,0
3598,ikiwa na jibini maradufu,1,ikiwa na jibini maradufu,1
3599,utumishi na chakula chenye kutisha,1,utumishi na chakula chenye kutisha,1
3600,kito kizuri ajabu cha ujirani,1,kito kizuri ajabu cha ujirani,1
3601,ninasubiri kurudi,1,ninasubiri kurudi,1
3602,na migomba iliyo pangiliwa,0,na migomba iliyo pangiliwa,0
3603,na akaliwafiki lilio jema,1,na akaliwafiki lilio jema,1
3604,utumishi ulikuwa wa polepole na haukukaza fikira,0,utumishi ulikuwa wa polepole na haukukaza fikira,0
3605,na nikaupa nyota  wakati huo na kuzidi kuzitoa nyota  sasa,1,na nikaupa nyota wakati huo na kuzidi kuzitoa nyota sasa,1
3606,wafanyakazi wako hutumia wakati mwingi zaidi wakizungumza kuliko mimi,0,wafanyakazi wako hutumia wakati mwingi zaidi wakizungumza kuliko mimi,0
3607,ufinyanzi wa kitindamlo cha panna ulistaajabisha,1,ufinyanzi wa kitindamlo cha pana ulistajabisha,1
3608,chakula kizuri sana angahewa kubwa,1,chakula kizuri sana angahewa kubwa,1
3609,nyama nzuri iliyopondwa  pondwa,1,nyama nzuri iliyopondwa pondwa,1
3610,jumla ya ajali hushindwa,0,jumla ya ajali hushindwa,0
3611,bei ya mchuzi huo huwa na ladha nzuri sana na si rahisi kuila,1,bei ya mchuzi huo huwa na ladha nzuri sana na si rahisi kuila,1
3612,hosteli ni nzuri na muziki wa piano ni mtamu,1,hosteli ni nzuri na muziki wa piano ni mtamu,1
3613,nyama ya nyama hiyo ilikuwa ya ajabu rge relleno ndiyo sahani bora zaidi ya bahari ambayo nimepata kuwa nayo,1,nyama ya nyama hiyo ilikuwa ya ajabu rge releno ndiyo sahani bora zaidi ya bahari ambayo nimepata kuwa nayo,1
3614,utumishi mzuri wa chakula,1,utumishi mzuri wa chakula,1
3615,lilikuwa jambo la kustaajabisha sana,1,lilikuwa jambo la kustajabisha sana,1
3616,labda nimeanza kuwa mnyoofu,0,labda nimeanza kuwa mnyofu,0
3617,huyo maskani yake yatakuwa moto wa hawiya,1,huyo maskani yake yatakuwa moto wa hawiya,1
3618,nyama ya ngombe ya sajini iliyo na mchuzi wa auju ni mkate bora,1,nyama ya ngombe ya sajini iliyo na mchuzi wa auju ni mkate bora,1
3619,upepo mwanana wa hawai mango na mananasi ni ule laini uliojaribiwa hadi sasa na vyote vizuri,1,upepo mwanana wa hawai mango na mananasi ni ule laini uliojaribiwa hadi sasa na vyote vizuri,1
3620,kwenda kwa ajili ya utumishi wa chakula cha mchana ilikuwa ya polepole,0,kwenda kwa ajili ya utumishi wa chakula cha mchana ilikuwa ya polepole,0
3621,tulikuwa na mengi sana ya kusema juu ya mahali tulipoishi kabla ya kutembea ndani ya nyumba hivi kwamba alitazamia hilo liwe jambo la kushangaza lakini akavunjika moyo upesi,0,tulikuwa na mengi sana ya kusema ju ya mahali tulipoishi kabla ya kutembea ndani ya nyumba hivi kwamba alitazamia hilo liwe jambo la kushangaza lakini akavunjika moyo upesi,0
3622,i ilingolewa,0,i ilingolewa,0
3623,bila sababu hatutarudi tena hapa,0,bila sababu hatutarudi tena hapa,0
3624,kwa vyovyote vile chakula hakikuwa kikijazwa kwa vyovyote na kwa bei unayolipa ni lazima kitazamie mengi zaidi,0,kwa vyovyote vile chakula hakikuwa kikijazwa kwa vyovyote na kwa bei unayolipa ni lazima kitazamie mengi zaidi,0
3625,vibanzi vilivyotoka vilikuwa vikitiririka mafuta na mara nyingi haviliwi,0,vibanzi vilivyotoka vilikuwa vikitiririka mafuta na mara nyingi haviliwi,0
3626,int kwa kweli ilivutiwa na nyama yenye milia,0,int kwa kweli ilivutiwa na nyama yenye milia,0
3627,imekuwa ikiendelea tangu  na kila mlo umekuwa wenye kutisha,1,imekuwa ikiendelea tangu na kila mlo umekuwa wenye kutisha,1
3628,mtumishi wetu alikuwa mzuri sana na makini kama wafanyakazi wengine,1,mtumishi wetu alikuwa mzuri sana na makini kama wafanyakazi wengine,1
3629,keshia alikuwa mwenye urafiki na hata aliniletea chakula hicho,1,keshia alikuwa mwenye urafiki na hata aliniletea chakula hicho,1
3630,mimi hufanya kazi katika biashara ya ukaribishaji  wageni katika bonde la paradiso na nimeepuka kupendekeza sibo tena,0,mimi hufanya kazi katika biashara ya ukaribishaji wageni katika bonde la paradiso na nimepuka kupendekeza sibo tena,0
3631,mazingira hapa ni yenye kufurahisha,1,mazingira hapa ni yenye kufurahisha,1
3632,haitapendekeza kwa wengine,0,haitapendekeza kwa wengine,0
3633,utumishi ni wa haraka na hata wa kwenda na amri ni kama tu twaupenda,1,utumishi ni wa haraka na hata wa kwenda na amri ni kama tu twaupenda,1
3634,inamaanisha hasa jinsi unavyopata umaarufu kwa ajili ya samaki wako na vipande vyake vya samaki wakati samaki wako wa kutisha sana,0,inamanisha hasa jinsi unavyopata umarufu kwa ajili ya samaki wako na vipande vyake vya samaki wakati samaki wako wa kutisha sana,0
3635,walio sema mola wetu mlezi,1,walio sema mola wetu mlezi,1
3636,wala sikwambiini kuwa mimi ni malaika,0,wala sikwambini kuwa mimi ni malaika,0
3637,vijia  vya kidole gumba juu,1,vijia vya kidole gumba ju,1
3638,ikiwa unasoma makala hii tafadhali usiende huko,0,ikiwa unasoma makala hi tafadhali usiende huko,0
3639,nilipenda piza iliyochomwa na kunikumbusha piza iliyosagwa,1,nilipenda piza iliyochomwa na kunikumbusha piza iliyosagwa,1
3640,ni mahali pa kuketi palipo pakubwa tu mahali pazuri pa baa ambapo pana vinywaji vya kawaida vyenye vyakula bora zaidi vya piza ya matofali kwa unga wa unga uliotengenezewa nyumbani,1,ni mahali pa kuketi palipo pakubwa tu mahali pazuri pa ba ambapo pana vinywaji vya kawaida vyenye vyakula bora zaidi vya piza ya matofali kwa unga wa unga uliotengenezewa nyumbani,1
3641,wana mazingira mazuri sana,1,wana mazingira mazuri sana,1
3642,usiku wa leo elki alinyonya kwa njia maalumu,0,usiku wa leo elki alinyonya kwa njia malumu,0
3643,baada ya umo moja i alikuwa mraibu,1,bada ya umo moja i alikuwa mraibu,1
3644,tuliagiza vyakula fulani vya zamani na vingine vipya baada ya kwenda huko mara chache na tukakatishwa tamaa sana na kila kitu,0,tuliagiza vyakula fulani vya zamani na vingine vipya bada ya kwenda huko mara chache na tukakatishwa tama sana na kila kitu,0
3645,ni rahisi kuwa mnyoofu na mwenye kupendeza,1,ni rahisi kuwa mnyofu na mwenye kupendeza,1
3646,kuku huyo alikuwa amekolezwa vizuri sana na alikuwa na karai bora upande wa nje na kuku mwenye unyevu upande wa ndani,1,kuku huyo alikuwa amekolezwa vizuri sana na alikuwa na karai bora upande wa nje na kuku mwenye unyevu upande wa ndani,1
3647,chakula kilikuwa kizuri sana kwa mpishi sikuzote,1,chakula kilikuwa kizuri sana kwa mpishi sikuzote,1
3648,shukrani za pekee kwa dylan t kwa pendekezo la kile cha kuagiza yummy yote kwa ajili yatummy yangu,1,shukrani za peke kwa dylan t kwa pendekezo la kile cha kuagiza yumy yote kwa ajili yatumy yangu,1
3649,uteuzi wa bia wenye kutisha,1,uteuzi wa bia wenye kutisha,1
3650,chakula kikubwa na utumishi wenye kutisha,1,chakula kikubwa na utumishi wenye kutisha,1
3651,jambo moja zuri lilikuwa kwamba waliongezea uduni kwenye muswada huo kwa kuwa chama chetu kilikuwa kikubwa kuliko  au  na hawakutarajia kupata pesa nyingi kuliko hiyo,1,jambo moja zuri lilikuwa kwamba waliongezea uduni kwenye muswada huo kwa kuwa chama chetu kilikuwa kikubwa kuliko au na hawakutarajia kupata pesa nyingi kuliko hiyo,1
3652,nzi alikuwa katika maji ya matunda ya tofaa,0,nzi alikuwa katika maji ya matunda ya tofa,0
3653,kuku wa han nan alikuwa na ladha tamu pia,1,kuku wa han nan alikuwa na ladha tamu pia,1
3654,kwa habari ya utumishi ambao niliufikiri ulikuwa mzuri,1,kwa habari ya utumishi ambao niliufikiri ulikuwa mzuri,1
3655,chakula kilikuwa kivuguvuvu sana hivi kwamba ni lazima kiwe kilikuwa kimeketi kukingojea mhudumiaji ili kutuleta nje,0,chakula kilikuwa kivuguvuvu sana hivi kwamba ni lazima kiwe kilikuwa kimeketi kukingojea mhudumiaji ili kutuleta nje,0
3656,baa ya ryans kwa hakika ni moja ya edinburgh bodive inayodhaniwa kuwa inarudi tena,0,ba ya ryans kwa hakika ni moja ya edinburgh bodive inayodhaniwa kuwa inarudi tena,0
3657,mgahawa mzuri sana wa kauri ulikuwa kwa muda,1,mgahawa mzuri sana wa kauri ulikuwa kwa muda,1
3658,kwa ujumla ninapenda chakula na huduma,1,kwa ujumla ninapenda chakula na huduma,1
3659,sasa wao pia hutumikia mkate wa minono naani kwa kutumia hemus na mchuzi wa kokwa za msonobari wenye vikolezo vilivyokuwa nje ya ulimwengu huu,1,sasa wao pia hutumikia mkate wa minono nani kwa kutumia hemus na mchuzi wa kokwa za msonobari wenye vikolezo vilivyokuwa nje ya ulimwengu hu,1
3660,labda usirudi tena kamwe na kukipendekeza,0,labda usirudi tena kamwe na kukipendekeza,0
3661,marafiki wa zamani pia wabaya aligusia jambo hilo mara chache sana,0,marafiki wa zamani pia wabaya aligusia jambo hilo mara chache sana,0
3662,wajaribu kwenye uwanja wa ndege kupata chakula kitamu na huduma ya kirafiki ya haraka,1,wajaribu kwenye uwanja wa ndege kupata chakula kitamu na huduma ya kirafiki ya haraka,1
3663,naipenda ile dekor kwa karatasi ya ukuta wa kidevu,1,naipenda ile dekor kwa karatasi ya ukuta wa kidevu,1
3664,hapakuwa na chochote cha kulalamika,1,hapakuwa na chochote cha kulalamika,1
3665,mkahawa ni safi sana na mkahawa mmoja wa familia unahisi hivyo,1,mkahawa ni safi sana na mkahawa moja wa familia unahisi hivyo,1
3666,na miji hii ipo kwenye njia inayo pitiwa,0,na miji hi ipo kwenye njia inayo pitiwa,0
3667,siwezi kujua tulisimama kwa muda gani lakini ilikuwa muda mrefu vya kutosha kwangu kuanza kuhisi vibaya sana,0,siwezi kujua tulisimama kwa muda gani lakini ilikuwa muda mrefu vya kutosha kwangu kuanza kuhisi vibaya sana,0
3668,nilipoifungua mkate nilivutiwa lakini si kwa njia nzuri,0,nilipoifungua mkate nilivutiwa lakini si kwa njia nzuri,0
3669,huyo maskani yake yatakuwa moto wa hawiya,0,huyo maskani yake yatakuwa moto wa hawiya,0
3670,kulikuwa na hisia changamfu kwa utumishi huo na nilijihisi kama mgeni wao kwa ajili ya jambo la pekee,1,kulikuwa na hisia changamfu kwa utumishi huo na nilijihisi kama mgeni wao kwa ajili ya jambo la peke,1
3671,orodha kubwa ya vyakula huandaa machaguo mengi kwa ajili ya kiamsha  kinywa,1,orodha kubwa ya vyakula huanda machaguo mengi kwa ajili ya kiamsha kinywa,1
3672,sikuzote mimi huagiza kuanzia orodha ya vyakula vya mboga wakati wa mlo ambao una machaguo mengi ya kuchagua kutoka kwa vyakula mbalimbali,1,sikuzote mimi huagiza kuanzia orodha ya vyakula vya mboga wakati wa mlo ambao una machaguo mengi ya kuchagua kutoka kwa vyakula mbalimbali,1
3673,nimetazama bei zao zikipungua na mitazamo ya usimamizi hukua haraka,0,nimetazama bei zao zikipungua na mitazamo ya usimamizi hukua haraka,0
3674,uya wa ajabu na ugubisi huo ulinifanya nijihisi nikiwa mchangamfu na mwenye manyoya mengi ndani,1,uya wa ajabu na ugubisi huo ulinifanya nijihisi nikiwa mchangamfu na mwenye manyoya mengi ndani,1
3675,nilianza kufurahia saladi ya baharini yenye mmea mzuri sana,1,nilianza kufurahia saladi ya baharini yenye mea mzuri sana,1
3676,vitu vilivyotumiwa vilikuwa vyembamba na vilikuwa karibu viyeyuke mdomoni mwako,1,vitu vilivyotumiwa vilikuwa vyembamba na vilikuwa karibu viyeyuke mdomoni mwako,1
3677,kiwango cha  cha vikolezo kilikuwa bora kabisa mahali ambapo vikolezo havikufunika mchuzi,1,kiwango cha cha vikolezo kilikuwa bora kabisa mahali ambapo vikolezo havikufunika mchuzi,1
3678,tuliketi kwa wakati barabara na mfanyakazi wetu wa mashindano hayo alikuwa mzuri sana,1,tuliketi kwa wakati barabara na mfanyakazi wetu wa mashindano hayo alikuwa mzuri sana,1
3679,jambo kuu ambalo sikufurahia ni kwamba umati ni wa watu wenye umri mkubwa zaidi walio na umri wa kati ya miaka  na zaidi,0,jambo ku ambalo sikufurahia ni kwamba umati ni wa watu wenye umri mkubwa zaidi walio na umri wa kati ya miaka na zaidi,0
3680,na miji hii ipo kwenye njia inayo pitiwa,1,na miji hi ipo kwenye njia inayo pitiwa,1
3681,ilinibidi kungoja kwa zaidi ya dakika  ili ninywe pombe na muda mrefu zaidi ili kupata lita mbili za kinywaji hicho,0,ilinibidi kungoja kwa zaidi ya dakika ili ninywe pombe na muda mrefu zaidi ili kupata lita mbili za kinywaji hicho,0
3682,na hicho ni kipimo kidogo,1,na hicho ni kipimo kidogo,1
3683,bekoni ya jalapeno ni mzuri sana,1,bekoni ya jalapeno ni mzuri sana,1
3684,huduma ilikuwa mbaya na nzuri,0,huduma ilikuwa mbaya na nzuri,0
3685,chakula kilikuwa na bei nzuri,1,chakula kilikuwa na bei nzuri,1
3686,mahali hapo hapakuwa safi na chakula kilikuwa kimetanda sana,0,mahali hapo hapakuwa safi na chakula kilikuwa kimetanda sana,0
3687,vyakula vya kuku ni kama ngozi ya viatu,0,vyakula vya kuku ni kama ngozi ya viatu,0
3688,lakini utumishi haukuendelea kuwa mbaya,0,lakini utumishi haukuendelea kuwa mbaya,0
3689,ukiwa mwenye furaha sana kuwa hapa,1,ukiwa mwenye furaha sana kuwa hapa,1
3690,kama kwamba wao ni yakuti na marijani,0,kama kwamba wao ni yakuti na marijani,0
3691,mojawapo ya sehemu chache za phoenix ambazo ningezirudia tena kwa bahati mbaya,1,mojawapo ya sehemu chache za phoenix ambazo ningezirudia tena kwa bahati mbaya,1
3692,jiwe hilo lilistaajabisha,1,jiwe hilo lilistajabisha,1
3693,bei yake ya chini ninayoweza kugharimia chakula kizuri karibu na nyumba yangu,1,bei yake ya chini ninayoweza kugharimia chakula kizuri karibu na nyumba yangu,1
3694,minyororo ya maua ya yai ilikuwa na nyota  tu,1,minyororo ya maua ya yai ilikuwa na nyota tu,1
3695,siashi yangu haikuwa na ladha nzuri na haikuwa na ladha yoyote,0,siashi yangu haikuwa na ladha nzuri na haikuwa na ladha yoyote,0
3696,jioni yenye shughuli nyingi katika mlo wa jioni wakati wa jua kali,1,jioni yenye shughuli nyingi katika mlo wa jioni wakati wa jua kali,1
3697,chakula hakipendezi hata kidogo kutosema mtindo wake halisi wa kitamaduni wa kunyara,0,chakula hakipendezi hata kidogo kutosema mtindo wake halisi wa kitamaduni wa kunyara,0
3698,kilichonisumbua ni utumishi wa polepole,0,kilichonisumbua ni utumishi wa polepole,0
3699,wale wanaoitwa flair barbes wanastaajabisha sana,1,wale wanaoitwa flair barbes wanastajabisha sana,1
3700,jengari zao zilizoganda zimebadilishwa kuwa sukari mno kwa ajili ya ladha yangu,0,jengari zao zilizoganda zimebadilishwa kuwa sukari mno kwa ajili ya ladha yangu,0
3701,hivi ndivyo tulivyo waamrisha mara mbili,1,hivi ndivyo tulivyo wamrisha mara mbili,1
3702,kwa hiyo katika kasha la kokwa  harufu kali kama mchanganyiko wa soko chafu la samaki na bomba la maji machafu,0,kwa hiyo katika kasha la kokwa harufu kali kama mchanganyiko wa soko chafu la samaki na bomba la maji machafu,0
3703,marafiki wangu wa kike walikuwa wabaya sana,0,marafiki wangu wa kike walikuwa wabaya sana,0
3704,kwa kusikitisha haikuwa vizuri,0,kwa kusikitisha haikuwa vizuri,0
3705,i ilikuwa na ono zuri ajabu,1,i ilikuwa na ono zuri ajabu,1
3706,jiunge na klabu hiyo na kupata taarifa za kutisha kupitia barua pepe,1,jiunge na klabu hiyo na kupata tarifa za kutisha kupitia barua pepe,1
3707,bora zaidi kwa mtu anayependa tu bia baridi au baridi zaidi katika kisa hiki,1,bora zaidi kwa mtu anayependa tu bia baridi au baridi zaidi katika kisa hiki,1
3708,kufafanua nyama isiyo na ladha yoyote ni njia nzuri ya kuifafanua,0,kufafanua nyama isiyo na ladha yoyote ni njia nzuri ya kuifafanua,0
3709,minyororo ambayo haichoshi feni yapigapiga sehemu hii kwa urahisi,0,minyororo ambayo haichoshi feni yapigapiga sehemu hi kwa urahisi,0
3710,nacho ni lazima wawe na,1,nacho ni lazima wawe na,1
3711,wala sisi hatutafufuliwa,0,wala sisi hatutafufuliwa,0
3712,sina maneno mengi ya kusema kuhusu mahali hapa lakini hufanya kila kitu vizuri sana,1,sina maneno mengi ya kusema kuhusu mahali hapa lakini hufanya kila kitu vizuri sana,1
